File Path,crossbeam_channel,std::sync::mpsc
20_rust\rust\tests\ui\consts\const-eval\transmute-const-promotion.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\transmute-const.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\transmute-size-mismatch.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-enum-overwrite.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-enum.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-incorrect-vtable.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-int-array.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-nonnull.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-ref-ptr.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-slice-get-unchecked.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-uninhabit.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-upvars.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\ub-wide-ptr.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\union-const-eval-field.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\union-ice.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\union-ub.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\union_promotion.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\unused-broken-const.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\unwind-abort.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\valid-const.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\validate_uninhabited_zsts.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\write-to-uninhabited-enum-variant.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\zst_operand_eval.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\auxiliary\post_monomorphization_error.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\auxiliary\stability.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\alloc_intrinsic_errors.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\alloc_intrinsic_nontransient.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\alloc_intrinsic_nontransient_fail.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\alloc_intrinsic_transient.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\alloc_intrinsic_uninit.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\alloc_intrinsic_untyped.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\alloc_intrinsic_zero_sized.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\dealloc_intrinsic.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\dealloc_intrinsic_dangling.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\dealloc_intrinsic_duplicate.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\dealloc_intrinsic_incorrect_layout.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\heap\dealloc_intrinsic_zero_sized.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\simd\insert_extract.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\stable-metric\ctfe-fn-call.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\stable-metric\ctfe-labelled-loop.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\stable-metric\ctfe-recursion.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\stable-metric\ctfe-simple-loop.rs,False,False
20_rust\rust\tests\ui\consts\const-eval\stable-metric\dominators-edge-case.rs,False,False
20_rust\rust\tests\ui\consts\const-extern-fn\const-extern-fn-call-extern-fn.rs,False,False
20_rust\rust\tests\ui\consts\const-extern-fn\const-extern-fn-min-const-fn.rs,False,False
20_rust\rust\tests\ui\consts\const-extern-fn\const-extern-fn-requires-unsafe.rs,False,False
20_rust\rust\tests\ui\consts\const-extern-fn\const-extern-fn.rs,False,False
20_rust\rust\tests\ui\consts\const-extern-fn\feature-gate-const_extern_fn.rs,False,False
20_rust\rust\tests\ui\consts\const-extern-fn\issue-68062-const-extern-fns-dont-need-fn-specifier-2.rs,False,False
20_rust\rust\tests\ui\consts\const-extern-fn\issue-68062-const-extern-fns-dont-need-fn-specifier.rs,False,False
20_rust\rust\tests\ui\consts\const-mut-refs\const_mut_address_of.rs,False,False
20_rust\rust\tests\ui\consts\const-mut-refs\const_mut_refs.rs,False,False
20_rust\rust\tests\ui\consts\const-mut-refs\feature-gate-const_mut_refs.rs,False,False
20_rust\rust\tests\ui\consts\const-mut-refs\issue-76510.rs,False,False
20_rust\rust\tests\ui\consts\const-mut-refs\mut_ref_in_final.rs,False,False
20_rust\rust\tests\ui\consts\const-mut-refs\mut_ref_in_final_dynamic_check.rs,False,False
20_rust\rust\tests\ui\consts\const_constructor\const-construct-call.rs,False,False
20_rust\rust\tests\ui\consts\const_constructor\const_constructor_qpath.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\accept_structural.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\cross-crate-fail.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\cross-crate-pass.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\custom-eq-branch-pass.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\custom-eq-branch-warn.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\incomplete-slice.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\issue-44333.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\issue-53708.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\issue-62614.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\issue-65466.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\issue-73431.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\issue-78057.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\no-eq-branch-fail.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\reject_non_partial_eq.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\reject_non_structural.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\warn_corner_cases.rs,False,False
20_rust\rust\tests\ui\consts\const_in_pattern\auxiliary\consts.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\assert.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\basics.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\drop-fail.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\drop-pass.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\drop-precise.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\exhaustive-c-like-enum-match.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\feature-gate-const-if-match.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\interior-mutability.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\issue-46843.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\issue-50577.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\loop.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\short-circuit-let.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\short-circuit.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\single_variant_match_ice.rs,False,False
20_rust\rust\tests\ui\consts\control-flow\try.rs,False,False
20_rust\rust\tests\ui\consts\extra-const-ub\detect-extra-ub.rs,False,False
20_rust\rust\tests\ui\consts\extra-const-ub\issue-100771.rs,False,False
20_rust\rust\tests\ui\consts\extra-const-ub\issue-101034.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\address_of.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\address_of_const.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\allow_const_fn_ptr_run_pass.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\allow_raw_ptr_dereference_const_fn.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\bad_const_fn_body_ice.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\cast_fn.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\cmp_fn_pointers.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_fn.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_fn_dyn.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_fn_libstd.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_fn_libstd_stability.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_fn_unsafe_bad.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_fn_unsafe_ok.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_unsafe_fn_libstd_stability.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\min_const_unsafe_fn_libstd_stability2.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\mutable_borrow.rs,False,False
20_rust\rust\tests\ui\consts\min_const_fn\promotion.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\abi-mismatch.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\assoc_const.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\assoc_const_2.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\box.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\const_refers_to_static.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\const_refers_to_static_cross_crate.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\drop.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\feature-gate-unleash_the_miri_inside_of_you.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\inline_asm.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\mutable_references.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\mutable_references_err.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\mutating_global.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\non_const_fn.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\ptr_arith.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\raw_mutable_const.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\slice_eq.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\tls.rs,False,False
20_rust\rust\tests\ui\consts\miri_unleashed\auxiliary\static_cross_crate.rs,False,False
20_rust\rust\tests\ui\consts\std\alloc.rs,False,False
20_rust\rust\tests\ui\consts\std\cell.rs,False,False
20_rust\rust\tests\ui\consts\std\iter.rs,False,False
20_rust\rust\tests\ui\consts\std\slice.rs,False,False
20_rust\rust\tests\ui\const_prop\const-prop-ice.rs,False,False
20_rust\rust\tests\ui\const_prop\const-prop-ice2.rs,False,False
20_rust\rust\tests\ui\const_prop\const-prop-ice3.rs,False,False
20_rust\rust\tests\ui\const_prop\const-prop-overflowing-casts.rs,False,False
20_rust\rust\tests\ui\const_prop\const-prop-read-static-in-const.rs,False,False
20_rust\rust\tests\ui\const_prop\ice-assert-fail-div-by-zero.rs,False,False
20_rust\rust\tests\ui\const_prop\inline_spans.rs,False,False
20_rust\rust\tests\ui\const_prop\inline_spans_lint_attribute.rs,False,False
20_rust\rust\tests\ui\const_prop\issue-102553.rs,False,False
20_rust\rust\tests\ui\const_prop\issue-86351.rs,False,False
20_rust\rust\tests\ui\const_prop\unreachable-bounds.rs,False,False
20_rust\rust\tests\ui\const_prop\unreachable-overflow.rs,False,False
20_rust\rust\tests\ui\const_prop\unsized-local-ice.rs,False,False
20_rust\rust\tests\ui\crate-loading\crateresolve1.rs,False,False
20_rust\rust\tests\ui\crate-loading\crateresolve2.rs,False,False
20_rust\rust\tests\ui\crate-loading\cross-compiled-proc-macro.rs,False,False
20_rust\rust\tests\ui\crate-loading\invalid-rlib.rs,False,False
20_rust\rust\tests\ui\crate-loading\missing-std.rs,False,False
20_rust\rust\tests\ui\crate-loading\auxiliary\crateresolve1-1.rs,False,False
20_rust\rust\tests\ui\crate-loading\auxiliary\crateresolve1-2.rs,False,False
20_rust\rust\tests\ui\crate-loading\auxiliary\crateresolve1-3.rs,False,False
20_rust\rust\tests\ui\crate-loading\auxiliary\crateresolve2-1.rs,False,False
20_rust\rust\tests\ui\crate-loading\auxiliary\crateresolve2-2.rs,False,False
20_rust\rust\tests\ui\crate-loading\auxiliary\crateresolve2-3.rs,False,False
20_rust\rust\tests\ui\crate-loading\auxiliary\proc-macro.rs,False,False
20_rust\rust\tests\ui\cross\cross-borrow-trait.rs,False,False
20_rust\rust\tests\ui\cross\cross-fn-cache-hole.rs,False,False
20_rust\rust\tests\ui\cross\cross-crate-macro-backtrace\main.rs,False,False
20_rust\rust\tests\ui\cross\cross-crate-macro-backtrace\auxiliary\extern_macro_crate.rs,False,False
20_rust\rust\tests\ui\cross\cross-file-errors\main.rs,False,False
20_rust\rust\tests\ui\cross\cross-file-errors\underscore.rs,False,False
20_rust\rust\tests\ui\cross-crate\cci_borrow.rs,False,False
20_rust\rust\tests\ui\cross-crate\cci_capture_clause.rs,False,False
20_rust\rust\tests\ui\cross-crate\cci_impl_exe.rs,False,False
20_rust\rust\tests\ui\cross-crate\cci_iter_exe.rs,False,False
20_rust\rust\tests\ui\cross-crate\cci_nested_exe.rs,False,False
20_rust\rust\tests\ui\cross-crate\cci_no_inline_exe.rs,False,False
20_rust\rust\tests\ui\cross-crate\const-cross-crate-const.rs,False,False
20_rust\rust\tests\ui\cross-crate\const-cross-crate-extern.rs,False,False
20_rust\rust\tests\ui\cross-crate\cross-crate-const-pat.rs,False,False
20_rust\rust\tests\ui\cross-crate\moves-based-on-type-cross-crate.rs,False,False
20_rust\rust\tests\ui\cross-crate\reexported-static-methods-cross-crate.rs,False,False
20_rust\rust\tests\ui\cross-crate\static-array-across-crate.rs,False,False
20_rust\rust\tests\ui\cross-crate\static-init.rs,False,False
20_rust\rust\tests\ui\cross-crate\xcrate-address-insignificant.rs,False,False
20_rust\rust\tests\ui\cross-crate\xcrate-associated-type-defaults.rs,False,False
20_rust\rust\tests\ui\cross-crate\xcrate-static-addresses.rs,False,False
20_rust\rust\tests\ui\cross-crate\xcrate-trait-lifetime-param.rs,False,False
20_rust\rust\tests\ui\cross-crate\xcrate_generic_fn_nested_return.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\cci_borrow_lib.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\cci_capture_clause.rs,False,True
20_rust\rust\tests\ui\cross-crate\auxiliary\cci_const.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\cci_impl_lib.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\cci_iter_lib.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\cci_nested_lib.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\cci_no_inline_lib.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\moves_based_on_type_lib.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\pub_static_array.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\reexported_static_methods.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\static_init_aux.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\xcrate-trait-lifetime-param.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\xcrate_address_insignificant.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\xcrate_associated_type_defaults.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\xcrate_generic_fn_nested_return.rs,False,False
20_rust\rust\tests\ui\cross-crate\auxiliary\xcrate_static_addresses.rs,False,False
20_rust\rust\tests\ui\cross-crate\issue-64872\issue-64872.rs,False,False
20_rust\rust\tests\ui\cross-crate\issue-64872\auxiliary\a_def_obj.rs,False,False
20_rust\rust\tests\ui\cross-crate\issue-64872\auxiliary\b_reexport_obj.rs,False,False
20_rust\rust\tests\ui\cross-crate\issue-64872\auxiliary\c_another_vtable_for_obj.rs,False,False
20_rust\rust\tests\ui\cross-crate\issue-64872\auxiliary\d_chain_of_rlibs_and_dylibs.rs,False,False
20_rust\rust\tests\ui\custom_test_frameworks\dynamic.rs,False,False
20_rust\rust\tests\ui\custom_test_frameworks\full.rs,False,False
20_rust\rust\tests\ui\custom_test_frameworks\mismatch.rs,False,False
20_rust\rust\tests\ui\custom_test_frameworks\auxiliary\dynamic_runner.rs,False,False
20_rust\rust\tests\ui\custom_test_frameworks\auxiliary\example_runner.rs,False,False
20_rust\rust\tests\ui\cycle-trait\cycle-trait-default-type-trait.rs,False,False
20_rust\rust\tests\ui\cycle-trait\cycle-trait-supertrait-direct.rs,False,False
20_rust\rust\tests\ui\cycle-trait\cycle-trait-supertrait-indirect.rs,False,False
20_rust\rust\tests\ui\cycle-trait\issue-12511.rs,False,False
20_rust\rust\tests\ui\debuginfo\debuginfo-box-with-large-allocator.rs,False,False
20_rust\rust\tests\ui\debuginfo\debuginfo-emit-llvm-ir-and-split-debuginfo.rs,False,False
20_rust\rust\tests\ui\debuginfo\debuginfo-type-name-layout-ice-94961-1.rs,False,False
20_rust\rust\tests\ui\debuginfo\debuginfo-type-name-layout-ice-94961-2.rs,False,False
20_rust\rust\tests\ui\debuginfo\debuginfo_with_uninhabitable_field_and_unsized.rs,False,False
20_rust\rust\tests\ui\debuginfo\issue-105386-debuginfo-ub.rs,False,False
20_rust\rust\tests\ui\debuginfo\late-bound-projection.rs,False,False
20_rust\rust\tests\ui\definition-reachable\field-method.rs,False,False
20_rust\rust\tests\ui\definition-reachable\nested-fn.rs,False,False
20_rust\rust\tests\ui\definition-reachable\private-non-types.rs,False,False
20_rust\rust\tests\ui\definition-reachable\private-types.rs,False,False
20_rust\rust\tests\ui\definition-reachable\private-use.rs,False,False
20_rust\rust\tests\ui\definition-reachable\auxiliary\field-method-macro.rs,False,False
20_rust\rust\tests\ui\definition-reachable\auxiliary\nested-fn-macro.rs,False,False
20_rust\rust\tests\ui\definition-reachable\auxiliary\private-use-macro.rs,False,False
20_rust\rust\tests\ui\dep-graph\dep-graph-assoc-type-codegen.rs,False,False
20_rust\rust\tests\ui\dep-graph\dep-graph-caller-callee.rs,False,False
20_rust\rust\tests\ui\dep-graph\dep-graph-check-attr.rs,False,False
20_rust\rust\tests\ui\dep-graph\dep-graph-dump.rs,False,False
20_rust\rust\tests\ui\dep-graph\dep-graph-struct-signature.rs,False,False
20_rust\rust\tests\ui\dep-graph\dep-graph-trait-impl-two-traits-same-method.rs,False,False
20_rust\rust\tests\ui\dep-graph\dep-graph-trait-impl-two-traits.rs,False,False
